transaction_id,user_id,created_at,transaction_type,amount_usd,status,acquisition_channel,destination_country
txn_lomggt6740,usr_vcrjjp6e,2024-09-03 13:59:11,REMITTANCE,31.97,PAID,paid_google,MX
txn_t1ohk2rxq4,usr_em9iuyz9,2024-03-11 00:40:04,REMITTANCE,45.97,COMPLETE,paid_meta,MX
txn_ccs6f0fuvr,usr_cuwb3esh,2024-10-01 00:16:13,REMITTANCE,43.22,COMPLETE,paid_google,MX
txn_rlo3whq7sl,usr_cuwb3esh,2024-10-19 00:16:13,REMITTANCE,67.59,COMPLETE,paid_google,MX
txn_7sa1m7i0q7,usr_cuwb3esh,2024-11-30 00:16:13,REMITTANCE,55.1,PAID,paid_google,MX
txn_q6jexie02c,usr_zodil01a,2024-10-05 13:00:33,BILL_PAYMENT,48.05,COMPLETE,paid_google,SV
txn_6pr8ls614m,usr_sd5bgkmq,2024-11-05 14:38:29,BILL_PAYMENT,63.56,COMPLETE,paid_google,MX
txn_y4p6k9irhp,usr_sd5bgkmq,2024-11-28 14:38:29,REMITTANCE,71.55,COMPLETE,paid_google,MX
txn_a3mi8qunks,usr_n63vv1e6,2024-01-23 15:45:49,REMITTANCE,76.1,COMPLETE,paid_google,GT
txn_wj8b01lpo3,usr_muy0v3ut,2024-05-18 22:24:46,PHONE_RELOAD,45.34,COMPLETE,paid_meta,MX
txn_6pxod7vzea,usr_rtxvf4z1,2024-01-31 09:51:18,BILL_PAYMENT,73.89,COMPLETE,organic_search,SV
txn_ui8sfq5eo4,usr_rtxvf4z1,2024-02-20 09:51:18,REMITTANCE,25.68,PAID,organic_search,SV
txn_czcyy8r3ni,usr_49a7zvd8,2024-10-31 10:17:59,REMITTANCE,42.11,COMPLETE,direct,SV
txn_u41rhld6nw,usr_49a7zvd8,2024-11-27 10:17:59,REMITTANCE,56.22,COMPLETE,direct,SV
txn_50ywd2l79v,usr_km8b543b,2024-03-17 10:51:33,REMITTANCE,30.11,COMPLETE,paid_meta,CO
txn_7jqpwv278r,usr_km8b543b,2024-04-02 10:51:33,REMITTANCE,37.58,FAILED,paid_meta,CO
txn_s0x4hpwxgb,usr_km8b543b,2024-05-05 10:51:33,REMITTANCE,61.69,FAILED,paid_meta,CO
txn_mj72oam892,usr_c7rsmfqt,2024-09-20 04:51:01,REMITTANCE,45.66,COMPLETE,paid_meta,MX
txn_512k5w8v1x,usr_c7rsmfqt,2024-11-02 04:51:01,REMITTANCE,36.99,PAID,paid_meta,MX
txn_pmtqk58dl2,usr_c7rsmfqt,2024-12-11 04:51:01,PHONE_RELOAD,30.08,FAILED,paid_meta,MX
txn_w95hyieu5h,usr_620zx79v,2024-03-13 21:57:37,REMITTANCE,59.95,COMPLETE,organic_search,HN
txn_tf2wjetxzs,usr_620zx79v,2024-04-13 21:57:37,BILL_PAYMENT,82.32,COMPLETE,organic_search,HN
txn_rhc79qy2vl,usr_620zx79v,2024-05-06 21:57:37,REMITTANCE,105.66,PAYABLE,organic_search,HN
txn_8ryw52hh5u,usr_ygep3cce,2024-07-11 00:44:04,REMITTANCE,56.93,COMPLETE,paid_google,HN
txn_u3g0ay1zoj,usr_iy47hgm5,2024-10-30 12:19:15,REMITTANCE,53.15,COMPLETE,organic_search,MX
txn_pqbsc3mw8b,usr_c2h23mpx,2024-02-23 08:25:28,REMITTANCE,99.52,COMPLETE,organic_search,MX
txn_joqo4hfj70,usr_45zwuot8,2024-02-11 21:54:58,REMITTANCE,70.63,COMPLETE,referral,MX
txn_dgbe6019tb,usr_45zwuot8,2024-03-11 21:54:58,BILL_PAYMENT,45.67,COMPLETE,referral,MX
txn_nxv228wedl,usr_45zwuot8,2024-03-30 21:54:58,REMITTANCE,80.87,COMPLETE,referral,MX
txn_rfzyytc829,usr_142ae217,2024-02-26 09:02:42,REMITTANCE,60.67,COMPLETE,paid_meta,SV
txn_xbhbf0in5u,usr_2obtcw6j,2024-10-17 10:57:15,REMITTANCE,53.21,COMPLETE,paid_meta,MX
txn_h5a7havssl,usr_ujum3ay4,2024-06-16 00:54:30,REMITTANCE,36.34,COMPLETE,paid_meta,HN
txn_us3tlhm2gq,usr_3yqmpuyw,2024-06-10 05:29:18,REMITTANCE,44.49,COMPLETE,paid_google,MX
txn_n9rhvhfdlx,usr_jvjkxxkm,2024-07-10 18:12:32,REMITTANCE,82.61,COMPLETE,organic_search,CO
txn_uuwlfqcif0,usr_jvjkxxkm,2024-08-18 18:12:32,PHONE_RELOAD,77.1,COMPLETE,organic_search,CO
txn_z10agwvlew,usr_jvjkxxkm,2024-09-05 18:12:32,REMITTANCE,78.79,COMPLETE,organic_search,CO
txn_xmo456smrb,usr_jvjkxxkm,2024-10-15 18:12:32,BILL_PAYMENT,88.24,COMPLETE,organic_search,CO
txn_ix612mkcst,usr_g4ywkood,2024-06-17 22:56:32,PHONE_RELOAD,46.2,COMPLETE,paid_google,MX
txn_e2awbbzc0q,usr_78rswe9y,2024-06-01 11:01:03,REMITTANCE,68.99,COMPLETE,paid_meta,MX
txn_cgx31hyk0n,usr_78rswe9y,2024-06-20 11:01:03,REMITTANCE,44.89,COMPLETE,paid_meta,MX
txn_3fjlntafib,usr_78rswe9y,2024-07-27 11:01:03,PHONE_RELOAD,77.39,COMPLETE,paid_meta,MX
txn_nxfz6jwdu8,usr_e2ye38d1,2024-01-06 16:30:39,REMITTANCE,65.62,COMPLETE,organic_search,SV
txn_b32rjx6bjk,usr_e2ye38d1,2024-02-03 16:30:39,REMITTANCE,37.94,COMPLETE,organic_search,SV
txn_d4zir6m63x,usr_e2ye38d1,2024-02-29 16:30:39,REMITTANCE,88.27,CANCELLED,organic_search,SV
txn_gj0n64cn19,usr_e2ye38d1,2024-03-27 16:30:39,PHONE_RELOAD,94.29,PAID,organic_search,SV
txn_wgben7uwme,usr_agve3ot7,2024-06-20 13:05:38,REMITTANCE,31.86,COMPLETE,paid_google,GT
txn_oxlmq5mtq1,usr_agve3ot7,2024-07-20 13:05:38,REMITTANCE,68.22,COMPLETE,paid_google,GT
txn_39hdjdotcw,usr_enfrrybc,2024-01-19 01:29:51,REMITTANCE,70.66,COMPLETE,paid_google,HN
txn_2zy11clr9c,usr_d7lj8mm0,2024-03-21 18:41:06,PHONE_RELOAD,78.33,COMPLETE,email,MX
txn_6jmxr929cr,usr_d7lj8mm0,2024-04-12 18:41:06,REMITTANCE,89.66,COMPLETE,email,MX
txn_5fbkv9y7jf,usr_d7lj8mm0,2024-05-02 18:41:06,REMITTANCE,48.81,PAYABLE,email,MX
txn_xq45nqcim6,usr_swv5qd8c,2024-11-21 09:38:08,REMITTANCE,45.47,COMPLETE,paid_meta,MX
txn_gsd1u0oeir,usr_6l1gej7a,2024-10-11 14:08:29,REMITTANCE,60.09,COMPLETE,paid_google,SV
txn_1kijmyqy5h,usr_6l1gej7a,2024-10-26 14:08:29,PHONE_RELOAD,68.29,COMPLETE,paid_google,SV
txn_zbcie99sv9,usr_ff0zadf5,2024-09-16 21:49:31,REMITTANCE,69.33,COMPLETE,paid_meta,MX
txn_f3uxqkwn5z,usr_d36xc53t,2024-10-11 18:29:58,REMITTANCE,73.59,COMPLETE,referral,MX
txn_lv0ffwnmzv,usr_d36xc53t,2024-10-31 18:29:58,PHONE_RELOAD,66.96,COMPLETE,referral,MX
txn_6aoktpzfa2,usr_d36xc53t,2024-12-05 18:29:58,BILL_PAYMENT,126.05,COMPLETE,referral,MX
txn_dbe7jaz52d,usr_4yw5r1f5,2024-11-08 03:53:01,REMITTANCE,8.28,COMPLETE,paid_meta,MX
txn_tkcv59t89d,usr_7fdr756s,2024-06-16 00:42:44,PHONE_RELOAD,82.14,COMPLETE,direct,GT
txn_ywlkie7ktx,usr_yn5fo9sw,2024-11-08 18:59:42,REMITTANCE,48.07,COMPLETE,email,SV
txn_vo1dmgqrz1,usr_yn5fo9sw,2024-12-01 18:59:42,REMITTANCE,73.57,PAID,email,SV
txn_aknftwkjg8,usr_sqk7mehz,2024-05-21 23:33:37,REMITTANCE,66.34,COMPLETE,organic_search,CO
txn_ch6vrfemzt,usr_sqk7mehz,2024-06-23 23:33:37,REMITTANCE,65.22,COMPLETE,organic_search,CO
txn_yl89kslggg,usr_sqk7mehz,2024-07-13 23:33:37,BILL_PAYMENT,11.06,COMPLETE,organic_search,CO
txn_3xir66aray,usr_sqk7mehz,2024-08-04 23:33:37,REMITTANCE,59.06,COMPLETE,organic_search,CO
txn_sduepoyxz6,usr_sqk7mehz,2024-08-18 23:33:37,REMITTANCE,55.33,PAID,organic_search,CO
txn_by4dua110o,usr_1rwlkgxh,2024-10-17 23:03:00,PHONE_RELOAD,37.67,COMPLETE,paid_meta,HN
txn_rjeul92jhv,usr_ugabimi0,2024-09-21 18:59:21,REMITTANCE,69.42,COMPLETE,email,CO
txn_6bk54vbmpk,usr_prnnbetr,2024-04-14 06:58:39,REMITTANCE,40.82,COMPLETE,paid_meta,GT
txn_o66nji84rb,usr_0ewlc4h6,2024-02-02 21:37:01,REMITTANCE,88.18,COMPLETE,paid_google,MX
txn_dgjkpmugxr,usr_0ewlc4h6,2024-02-19 21:37:01,REMITTANCE,40.34,COMPLETE,paid_google,MX
txn_125x2e8nc9,usr_0ewlc4h6,2024-04-02 21:37:01,PHONE_RELOAD,62.87,COMPLETE,paid_google,MX
txn_kto1cyjjo1,usr_1eexb4z7,2024-10-30 00:25:43,PHONE_RELOAD,38.37,COMPLETE,paid_meta,CO
txn_tcn84ivgdg,usr_3anjkf2v,2024-09-03 21:56:41,REMITTANCE,19.44,COMPLETE,paid_meta,MX
txn_7js7b2axm6,usr_3anjkf2v,2024-09-20 21:56:41,REMITTANCE,47.64,COMPLETE,paid_meta,MX
txn_yx0cf861ck,usr_7hvwr3yn,2024-04-15 13:57:44,PHONE_RELOAD,78.76,COMPLETE,paid_google,MX
txn_vlpoo2fspn,usr_7hvwr3yn,2024-05-04 13:57:44,PHONE_RELOAD,57.5,PAID,paid_google,MX
txn_t66ifbm0nl,usr_7hvwr3yn,2024-06-11 13:57:44,REMITTANCE,79.5,PAID,paid_google,MX
txn_s0u61sbhfw,usr_7fpwbabh,2024-08-15 07:50:56,BILL_PAYMENT,36.48,COMPLETE,paid_meta,MX
txn_p4di9shh75,usr_r0tmtoct,2024-08-23 08:08:46,REMITTANCE,27.44,COMPLETE,paid_meta,SV
txn_ar8070rz3a,usr_bz75eufv,2024-06-06 00:37:17,REMITTANCE,62.68,COMPLETE,paid_google,MX
txn_jxu3to3ndd,usr_e6vb7hfg,2024-07-20 01:51:34,REMITTANCE,58.82,COMPLETE,direct,MX
txn_i5bdwa5rul,usr_e6vb7hfg,2024-08-28 01:51:34,REMITTANCE,83.67,COMPLETE,direct,MX
txn_9h7u8cs3uc,usr_aqy9055s,2024-06-21 19:30:53,PHONE_RELOAD,91.45,COMPLETE,organic_search,MX
txn_b0nvd8dlne,usr_aqy9055s,2024-07-24 19:30:53,REMITTANCE,65.67,COMPLETE,organic_search,MX
txn_wucsjt5jsv,usr_0raaoo91,2024-07-05 02:37:04,PHONE_RELOAD,57.71,COMPLETE,paid_meta,MX
txn_qkctyclxmd,usr_0raaoo91,2024-08-09 02:37:04,REMITTANCE,37.73,COMPLETE,paid_meta,MX
txn_n9hr6e6l1d,usr_0raaoo91,2024-09-10 02:37:04,PHONE_RELOAD,36.82,COMPLETE,paid_meta,MX
txn_88vc6gddx6,usr_0raaoo91,2024-10-22 02:37:04,REMITTANCE,37.73,COMPLETE,paid_meta,MX
txn_ok9e5s29lc,usr_8f4tf5gy,2024-05-27 19:43:17,REMITTANCE,38.38,COMPLETE,email,MX
txn_g2rida8hh0,usr_4s5tr21e,2024-03-25 19:53:30,REMITTANCE,78.44,COMPLETE,referral,SV
txn_94u6pfxdw9,usr_46zmv4ux,2024-03-19 08:24:19,REMITTANCE,60.48,COMPLETE,organic_search,MX
txn_32887q4rql,usr_bjmigj6h,2024-06-06 01:10:16,REMITTANCE,72.82,COMPLETE,organic_search,SV
txn_3w9tnuzlyf,usr_bjmigj6h,2024-06-20 01:10:16,REMITTANCE,74.63,PAYABLE,organic_search,SV
txn_xhtq01s4aq,usr_bjmigj6h,2024-07-28 01:10:16,PHONE_RELOAD,72.69,COMPLETE,organic_search,SV
txn_wrga07b3bm,usr_bjmigj6h,2024-09-10 01:10:16,REMITTANCE,117.3,COMPLETE,organic_search,SV
txn_trv5jwl3yd,usr_bjmigj6h,2024-10-18 01:10:16,REMITTANCE,5.94,PAID,organic_search,SV
txn_pzbar52wsr,usr_bjmigj6h,2024-11-19 01:10:16,PHONE_RELOAD,52.6,PAID,organic_search,SV
txn_vwlqrv7enc,usr_d8x92mfj,2024-08-06 23:08:58,BILL_PAYMENT,32.66,COMPLETE,paid_meta,HN
txn_yayvdz7qem,usr_ud1au0in,2024-07-01 20:07:02,PHONE_RELOAD,55.96,COMPLETE,referral,MX
txn_4rcck11gkz,usr_0u7033zu,2024-06-09 08:39:04,REMITTANCE,40.31,COMPLETE,paid_meta,MX
txn_f4icy3s24w,usr_17h4gymr,2024-08-12 12:16:51,REMITTANCE,19.41,COMPLETE,paid_meta,MX
txn_k2pl99qxne,usr_rumuc4lr,2024-07-05 10:53:14,REMITTANCE,66.34,COMPLETE,paid_google,MX
txn_afi835jvsd,usr_rumuc4lr,2024-08-09 10:53:14,REMITTANCE,60.62,COMPLETE,paid_google,MX
txn_1uv4siwbpr,usr_rumuc4lr,2024-09-22 10:53:14,BILL_PAYMENT,41.37,COMPLETE,paid_google,MX
txn_ogcuyd1cec,usr_rumuc4lr,2024-11-06 10:53:14,PHONE_RELOAD,64.85,COMPLETE,paid_google,MX
txn_dz4vgyuycd,usr_rumuc4lr,2024-11-20 10:53:14,REMITTANCE,50.03,COMPLETE,paid_google,MX
txn_hyjram9x5s,usr_3t8x2g24,2024-10-29 16:12:30,REMITTANCE,59.57,COMPLETE,paid_meta,MX
txn_cma2ntqd8e,usr_ronadcvm,2024-11-12 18:54:02,REMITTANCE,66.49,COMPLETE,paid_meta,MX
txn_2z1dgmqc7f,usr_h8rfc9vd,2024-10-18 08:45:46,BILL_PAYMENT,28.47,COMPLETE,paid_meta,MX
txn_6bg352weii,usr_716jqvlw,2024-11-09 07:39:55,REMITTANCE,66.87,COMPLETE,paid_google,MX
txn_iizd08n5n4,usr_9rt7nwuq,2024-05-13 02:30:55,BILL_PAYMENT,70.36,COMPLETE,email,MX
txn_vs8703mzsb,usr_9rt7nwuq,2024-06-09 02:30:55,PHONE_RELOAD,55.65,COMPLETE,email,MX
txn_c8pd02ugnj,usr_ye21qpig,2024-08-16 21:35:06,PHONE_RELOAD,46.57,COMPLETE,email,SV
txn_95tr8ponce,usr_ye21qpig,2024-09-28 21:35:06,REMITTANCE,62.04,COMPLETE,email,SV
txn_1o5uzgylfb,usr_ye21qpig,2024-10-16 21:35:06,PHONE_RELOAD,67.19,COMPLETE,email,SV
txn_iq5dz5b3sf,usr_966wqx1n,2024-06-21 16:12:28,PHONE_RELOAD,21.93,COMPLETE,organic_search,MX
txn_a74k1y5uur,usr_966wqx1n,2024-08-03 16:12:28,BILL_PAYMENT,74.94,CANCELLED,organic_search,MX
txn_cu5zx4g0tt,usr_5qeylw4q,2024-10-26 15:20:11,REMITTANCE,40.36,COMPLETE,paid_meta,MX
txn_z071kywnom,usr_4a8pmsy5,2024-11-21 10:32:39,REMITTANCE,39.01,COMPLETE,paid_meta,MX
txn_5dx9ppk10q,usr_syr7s9r3,2024-10-22 00:10:48,PHONE_RELOAD,24.83,COMPLETE,paid_meta,MX
txn_5gpyj5eee4,usr_69ojrghr,2024-09-28 04:12:57,BILL_PAYMENT,94.41,COMPLETE,referral,GT
txn_1wjem4m0j9,usr_69ojrghr,2024-10-16 04:12:57,BILL_PAYMENT,56.79,COMPLETE,referral,GT
txn_279t57l9ja,usr_69ojrghr,2024-11-23 04:12:57,REMITTANCE,98.67,COMPLETE,referral,GT
txn_65w2lwbdl3,usr_5v320sxn,2024-10-26 18:19:17,REMITTANCE,62.72,COMPLETE,direct,SV
txn_44ur1igyl7,usr_0m43i465,2024-06-22 19:30:19,REMITTANCE,46.3,COMPLETE,organic_search,GT
txn_trl0jiy433,usr_1irva0y0,2024-01-12 21:12:09,PHONE_RELOAD,46.64,COMPLETE,paid_meta,MX
txn_ffclcwzdmr,usr_j5i2mt71,2024-08-31 22:42:37,REMITTANCE,34.2,COMPLETE,paid_meta,MX
txn_s5f44a7549,usr_ht7ugviv,2024-03-25 23:26:50,REMITTANCE,38.73,COMPLETE,paid_meta,GT
txn_ls3gacag10,usr_3bhh85da,2024-04-20 06:59:46,REMITTANCE,41.02,COMPLETE,paid_meta,MX
txn_m9nwndkfai,usr_jbd25os5,2024-10-02 11:16:47,REMITTANCE,70.23,COMPLETE,referral,MX
txn_v5iozl7s59,usr_jbd25os5,2024-11-02 11:16:47,PHONE_RELOAD,94.75,COMPLETE,referral,MX
txn_7uc3t4x2dw,usr_jbd25os5,2024-12-17 11:16:47,REMITTANCE,94.24,PAYABLE,referral,MX
txn_1srnk3mxt6,usr_7qxj9265,2024-04-24 02:35:29,REMITTANCE,49.32,COMPLETE,paid_meta,MX
txn_ffz67a8x8q,usr_6h2wjmfb,2024-02-24 08:11:03,REMITTANCE,37.29,COMPLETE,direct,MX
txn_3qd92tfjcb,usr_bdgrb2d5,2024-01-29 06:43:49,REMITTANCE,86.16,COMPLETE,referral,MX
txn_bo6ixt4c78,usr_bdgrb2d5,2024-03-03 06:43:49,PHONE_RELOAD,71.58,COMPLETE,referral,MX
txn_wu32cn22yo,usr_bdgrb2d5,2024-03-30 06:43:49,REMITTANCE,62.87,CANCELLED,referral,MX
txn_dmezklsr36,usr_bdgrb2d5,2024-05-01 06:43:49,REMITTANCE,82.38,FAILED,referral,MX
txn_yclssegqk5,usr_bdgrb2d5,2024-06-14 06:43:49,PHONE_RELOAD,56.01,PAID,referral,MX
txn_il0swcyy3r,usr_bdgrb2d5,2024-07-07 06:43:49,REMITTANCE,22.2,COMPLETE,referral,MX
txn_4z642xv3uj,usr_vquqs95a,2024-04-12 19:28:23,REMITTANCE,67.9,COMPLETE,email,MX
txn_n13ipezjot,usr_5nzrv4a3,2024-06-24 07:05:12,REMITTANCE,64.95,COMPLETE,direct,SV
txn_19khqlkj6g,usr_ogq04qpq,2024-03-12 08:37:51,PHONE_RELOAD,96.79,COMPLETE,organic_search,MX
txn_c17c3iiv8h,usr_ogq04qpq,2024-04-09 08:37:51,REMITTANCE,72.29,COMPLETE,organic_search,MX
txn_3z8lr7t12s,usr_ogq04qpq,2024-05-23 08:37:51,REMITTANCE,110.81,COMPLETE,organic_search,MX
txn_vwdl8ip0cq,usr_ogq04qpq,2024-06-27 08:37:51,BILL_PAYMENT,84.65,CANCELLED,organic_search,MX
txn_v2ann35zlq,usr_yefg5odh,2024-08-01 05:29:24,REMITTANCE,66.45,COMPLETE,direct,MX
txn_kqtxfgmvnf,usr_yefg5odh,2024-09-02 05:29:24,BILL_PAYMENT,79.97,COMPLETE,direct,MX
txn_fu4g78rhhh,usr_yefg5odh,2024-10-10 05:29:24,PHONE_RELOAD,74.18,PAID,direct,MX
txn_kjj2www3fy,usr_yefg5odh,2024-11-06 05:29:24,REMITTANCE,59.51,PAID,direct,MX
txn_ddkksaywqs,usr_yefg5odh,2024-11-21 05:29:24,REMITTANCE,59.43,COMPLETE,direct,MX
txn_t2fiwpghx7,usr_vv88d0h6,2024-05-21 13:56:18,PHONE_RELOAD,64.79,COMPLETE,paid_google,HN
txn_n5vib316jo,usr_vv88d0h6,2024-06-27 13:56:18,REMITTANCE,66.07,PAID,paid_google,HN
txn_rilu2kou07,usr_6s9rcb2o,2024-05-11 18:27:00,PHONE_RELOAD,53.34,COMPLETE,paid_google,MX
txn_d5uooahgdg,usr_jr8s1ykt,2024-06-15 13:52:19,REMITTANCE,57.89,COMPLETE,paid_meta,CO
txn_rsjpd27r1g,usr_j4mh7lky,2024-03-30 17:05:44,REMITTANCE,48.04,COMPLETE,referral,HN
txn_w2sgp4oyl7,usr_j4mh7lky,2024-05-01 17:05:44,REMITTANCE,61.9,COMPLETE,referral,HN
txn_hs1j5gyzqe,usr_j4mh7lky,2024-05-16 17:05:44,REMITTANCE,111.84,COMPLETE,referral,HN
txn_rmwddg864j,usr_j4mh7lky,2024-06-20 17:05:44,BILL_PAYMENT,82.65,PAID,referral,HN
txn_qgcjqlmom3,usr_gcaeq5s2,2024-07-06 06:33:01,REMITTANCE,35.88,COMPLETE,organic_search,SV
txn_372tisiol5,usr_8p0lw389,2024-10-16 23:18:28,REMITTANCE,58.53,COMPLETE,paid_meta,MX
txn_kxdroqz307,usr_9va98bwn,2024-05-04 12:12:50,BILL_PAYMENT,100.77,COMPLETE,organic_search,GT
txn_puwofkf07k,usr_w2enh6be,2024-06-14 17:40:47,REMITTANCE,53.32,COMPLETE,paid_meta,GT
txn_3r0py33dnh,usr_h83fi4oj,2024-03-19 04:18:06,BILL_PAYMENT,46.38,COMPLETE,paid_google,MX
txn_8nnx1nu9cs,usr_h83fi4oj,2024-05-03 04:18:06,REMITTANCE,44.31,COMPLETE,paid_google,MX
txn_q2ab4v3dby,usr_v2j2cgq7,2024-09-07 04:05:28,REMITTANCE,74.05,COMPLETE,paid_google,MX
txn_ttw7aycevx,usr_md9laec8,2024-08-24 17:41:44,PHONE_RELOAD,57.57,COMPLETE,email,MX
txn_va2utf1ask,usr_ns3bteyu,2024-11-28 13:52:17,REMITTANCE,46.48,COMPLETE,email,MX
txn_7g7v0ikp9f,usr_ns3bteyu,2024-12-18 13:52:17,REMITTANCE,34.57,COMPLETE,email,MX
txn_20xnca6dpv,usr_tzhsp3v5,2024-04-25 18:14:21,PHONE_RELOAD,70.1,COMPLETE,email,MX
txn_7mb5ry23f2,usr_3lyi3ndf,2024-04-16 19:55:36,REMITTANCE,70.54,COMPLETE,referral,GT
txn_ju9qtpienf,usr_3lyi3ndf,2024-05-06 19:55:36,PHONE_RELOAD,45.64,COMPLETE,referral,GT
txn_wrhbi1s0py,usr_3lyi3ndf,2024-05-20 19:55:36,PHONE_RELOAD,68.81,COMPLETE,referral,GT
txn_eoegn9d80d,usr_pjem8sgn,2024-02-25 03:01:43,BILL_PAYMENT,19.93,COMPLETE,referral,GT
txn_i5daribeln,usr_pjem8sgn,2024-03-17 03:01:43,REMITTANCE,48.87,COMPLETE,referral,GT
txn_octvuq21d3,usr_pjem8sgn,2024-04-29 03:01:43,REMITTANCE,67.1,COMPLETE,referral,GT
txn_et55m37bz4,usr_s0mmbbsu,2024-11-02 17:12:47,REMITTANCE,78.84,COMPLETE,referral,HN
txn_o776vx60ra,usr_k0qd2azk,2024-11-26 08:39:15,REMITTANCE,47.07,COMPLETE,organic_search,MX
txn_dqr9fm6dbu,usr_40sejoki,2024-10-05 18:36:58,BILL_PAYMENT,43.82,COMPLETE,paid_meta,MX
txn_n3s1n6tduy,usr_7mmz1h4s,2024-08-21 09:57:03,PHONE_RELOAD,78.8,COMPLETE,direct,MX
txn_ypa4tq23y9,usr_7mmz1h4s,2024-10-01 09:57:03,REMITTANCE,57.48,COMPLETE,direct,MX
txn_wjmhmaskoz,usr_xq1k1qrr,2024-02-23 11:56:34,REMITTANCE,54.15,COMPLETE,referral,HN
txn_i8e9k7fw0a,usr_ehq403iv,2024-10-04 07:24:19,PHONE_RELOAD,56.06,COMPLETE,paid_google,MX
txn_wpj49e1ko7,usr_56vk3u0q,2024-04-22 14:36:16,BILL_PAYMENT,41.64,COMPLETE,paid_meta,GT
txn_eqmbeue9jq,usr_phu2xrfn,2024-06-19 03:19:38,REMITTANCE,117.22,COMPLETE,direct,HN
txn_3328aav0m6,usr_phu2xrfn,2024-07-30 03:19:38,REMITTANCE,44.94,PAID,direct,HN
txn_5gv4z7ofav,usr_phu2xrfn,2024-08-24 03:19:38,REMITTANCE,54.67,PAYABLE,direct,HN
txn_q630rjn3rb,usr_qqw2nef1,2024-10-28 21:43:16,REMITTANCE,78.02,COMPLETE,direct,MX
txn_f2d029y6u1,usr_hcknewjr,2024-05-20 05:36:29,REMITTANCE,55.76,COMPLETE,paid_google,SV
txn_nfm2eo9z28,usr_8mikm85n,2024-04-21 20:59:01,REMITTANCE,40.18,COMPLETE,paid_meta,MX
txn_7xsulhnelx,usr_8xh27r81,2024-08-07 07:12:26,PHONE_RELOAD,47.27,COMPLETE,paid_meta,MX
txn_8oyst0qbt3,usr_8xh27r81,2024-09-14 07:12:26,BILL_PAYMENT,42.52,COMPLETE,paid_meta,MX
txn_sxuhf228n9,usr_8xh27r81,2024-10-09 07:12:26,REMITTANCE,40.86,CANCELLED,paid_meta,MX
txn_4avjo5uq4h,usr_8xh27r81,2024-10-31 07:12:26,REMITTANCE,32.7,COMPLETE,paid_meta,MX
txn_btcdede6jl,usr_8xh27r81,2024-11-26 07:12:26,BILL_PAYMENT,33.13,COMPLETE,paid_meta,MX
txn_s7bz5ou707,usr_8xh27r81,2024-12-18 07:12:26,REMITTANCE,70.71,PAYABLE,paid_meta,MX
txn_31fj1ymmwm,usr_ma90ds1b,2024-08-28 13:21:02,REMITTANCE,93.93,COMPLETE,referral,MX
txn_3nb8nrzecc,usr_yu1dzqio,2024-05-09 11:21:52,BILL_PAYMENT,43.7,COMPLETE,paid_google,MX
txn_30130x30w3,usr_85yps859,2024-09-23 12:26:03,REMITTANCE,62.11,COMPLETE,direct,MX
txn_claba0of2a,usr_85yps859,2024-10-20 12:26:03,REMITTANCE,70.0,PAYABLE,direct,MX
txn_09awweqjxr,usr_85yps859,2024-11-20 12:26:03,PHONE_RELOAD,71.63,COMPLETE,direct,MX
txn_wg5o8wsm67,usr_85yps859,2024-12-19 12:26:03,REMITTANCE,63.23,COMPLETE,direct,MX
txn_wu29pugr5d,usr_bn1hcd4g,2024-02-06 11:10:25,REMITTANCE,59.91,COMPLETE,paid_meta,MX
txn_fmnil5jl4f,usr_gyihuivg,2024-10-02 01:33:09,REMITTANCE,35.45,COMPLETE,paid_meta,GT
txn_8fy5d3jgqe,usr_ws79cthk,2024-08-07 22:23:25,REMITTANCE,48.5,COMPLETE,paid_meta,MX
txn_zicjyh5vys,usr_ws79cthk,2024-09-09 22:23:25,REMITTANCE,36.14,COMPLETE,paid_meta,MX
txn_gdpqj9uaw8,usr_ws79cthk,2024-10-11 22:23:25,BILL_PAYMENT,41.62,COMPLETE,paid_meta,MX
txn_h8qhua8std,usr_ws79cthk,2024-11-20 22:23:25,PHONE_RELOAD,28.88,COMPLETE,paid_meta,MX
txn_3pxuu53042,usr_oqo0j4ea,2024-10-21 04:41:40,REMITTANCE,52.24,COMPLETE,paid_meta,MX
txn_6mkt5pk6sm,usr_g1prf3l4,2024-04-26 00:46:37,REMITTANCE,45.36,COMPLETE,paid_meta,MX
txn_nyvhpk8rnf,usr_11vpivxs,2024-09-23 00:25:47,BILL_PAYMENT,34.3,COMPLETE,paid_meta,MX
txn_gl9b0c07lg,usr_kvgnqd7j,2024-11-28 06:43:52,REMITTANCE,56.58,COMPLETE,paid_google,MX
txn_rpicq5yohs,usr_kvgnqd7j,2024-12-18 06:43:52,REMITTANCE,74.75,COMPLETE,paid_google,MX
txn_4k40hnz6qx,usr_zi3lplfw,2024-08-28 05:10:14,REMITTANCE,74.28,COMPLETE,referral,MX
txn_qg74dr460s,usr_zi3lplfw,2024-09-15 05:10:14,PHONE_RELOAD,82.28,COMPLETE,referral,MX
txn_6r9ruc97g4,usr_zi3lplfw,2024-10-26 05:10:14,PHONE_RELOAD,49.69,COMPLETE,referral,MX
txn_yz3i3e3x1b,usr_zi3lplfw,2024-11-23 05:10:14,PHONE_RELOAD,34.07,CANCELLED,referral,MX
